ID,name,normalized_name,price,approximation,quantity_left,category,query_string_ID,market_ID,created_at,updated_at
247658,Dr. Oetker Guseppe Pizza Ham & Mushroom 425 g,dr. oetker guseppe pizza ham & mushroom 425 g,3.69,0,16,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247659,Dr. Oetker Guseppe Pizza šunková 410 g,dr. oetker guseppe pizza sunkova 410 g,3.69,0,16,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247660,Buitoni Piccolinis Prosciutto 270g,buitoni piccolinis prosciutto 270g,3.29,0,19,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247661,BILLA Pizza Prosciutto 330g,billa pizza prosciutto 330g,2.95,0,14,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247662,BILLA Pizza Quattro Formaggi 340g,billa pizza quattro formaggi 340g,2.79,0,10,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247663,Mc Cain Dlhé Hranolky 750g,mc cain dlhe hranolky 750g,2.99,0,28,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247664,McCain 123 Fries Original 750 g,mccain 123 fries original 750 g,2.79,0,12,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247665,McCain 123 Fries Original 1.5 kg,mccain 123 fries original 1.5 kg,4.69,0,17,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247666,McCain 123 Fries Crinkle 750 g,mccain 123 fries crinkle 750 g,3.09,0,8,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247667,McCain Fri'Style 600 g,mccain fri'style 600 g,3.29,0,18,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247668,BILLA Hranolky do rúry 1000g,billa hranolky do rury 1000g,2.99,0,25,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247669,BILLA Vlnky 750g,billa vlnky 750g,2.75,0,16,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247670,BILLA Zemiakové dieliky so šupkou 750g,billa zemiakove dieliky so supkou 750g,2.65,0,12,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247671,Clever Hranolky 1kg,clever hranolky 1kg,2.29,0,9,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247672,Nowaco Obaľovaný syr predsmažený 400 g,nowaco obalovany syr predsmazeny 400 g,4.49,0,14,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247673,Nowaco Langoše 200g,nowaco langose 200g,1.89,0,10,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247674,Vici Vegan Bbq Tyčinky 230G,vici vegan bbq tycinky 230g,2.99,0,13,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247675,Stará Mama Pirohy so zemiakovo-bryndzovou náplňou 1 kg,stara mama pirohy so zemiakovo-bryndzovou naplnou 1 kg,4.19,0,21,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247676,Stará Mama Šúľance plnené makovou náplňou hlbokozmrazené 500 g,stara mama sulance plnene makovou naplnou hlbokozmrazene 500 g,2.19,0,9,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247677,Don Peppe Bezlepkové šúľance s makom 500 g,don peppe bezlepkove sulance s makom 500 g,3.69,0,7,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247678,Stará Mama Knedličky plnené jahodovou náplňou hlbokozmrazené 500 g,stara mama knedlicky plnene jahodovou naplnou hlbokozmrazene 500 g,2.39,0,22,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247679,Stará Mama Knedličky plnené marhuľovou náplňou hlbokozmrazené 500 g,stara mama knedlicky plnene marhulovou naplnou hlbokozmrazene 500 g,2.39,0,24,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247680,Stará Mama Knedličky plnené čučoriedkovou náplňou hlbokozmrazené 500 g,stara mama knedlicky plnene cucoriedkovou naplnou hlbokozmrazene 500 g,2.39,0,9,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247681,Don Peppe Bezlepkové jahodové knedle 600 g,don peppe bezlepkove jahodove knedle 600 g,3.59,0,8,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247682,Nowaco Rybie filé 4 porcie 400 g,nowaco rybie file 4 porcie 400 g,4.99,0,34,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247683,KIMBEX MEDAILÓNKY Z MORSKEJ ŠŤUKY 240G,kimbex medailonky z morskej stuky 240g,2.39,0,20,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247684,Exklusiv Ružový losos bez kože 250g,exklusiv ruzovy losos bez koze 250g,4.99,0,5,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247685,KIMBEX LOSOS STEAK 350G,kimbex losos steak 350g,3.99,0,54,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247686,Ryba Košice Exklusiv Hoki filety s kožou 500 g,ryba kosice exklusiv hoki filety s kozou 500 g,6.79,0,14,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247687,VICI RYBIE PORCIE S CESNAKOM 400G,vici rybie porcie s cesnakom 400g,4.49,0,9,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247688,MYLORD KREVETY LÚPANÉ 200G,mylord krevety lupane 200g,4.99,0,33,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247689,BILLA KREVETY LÚPANÉ 225G,billa krevety lupane 225g,4.99,0,20,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247690,Vici Premium mix kôrovcov a mäkkýšov 400 g,vici premium mix korovcov a makkysov 400 g,5.49,0,4,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247691,BILLA Lesná zmes 300g,billa lesna zmes 300g,2.19,0,16,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247692,Agro Jesenice Maliny 200g,agro jesenice maliny 200g,2.39,0,15,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247693,Agro Jesenice Lesná zmes 200g,agro jesenice lesna zmes 200g,1.99,0,17,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247694,Bonduelle Vapeur Jarná zeleninová zmes 400 g,bonduelle vapeur jarna zeleninova zmes 400 g,1.79,0,12,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247695,Bonduelle Vapeur Fazuľové struky krájané 300g,bonduelle vapeur fazulove struky krajane 300g,1.29,0,30,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247696,Bonduelle Vapeur Hrášok 300 g,bonduelle vapeur hrasok 300 g,1.09,0,61,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247697,Bonduelle Čínska zeleninová zmes 400 g,bonduelle cinska zeleninova zmes 400 g,2.19,0,17,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247698,Bonduelle Špenát krájaný 400 g,bonduelle spenat krajany 400 g,1.59,0,46,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247699,Bonduelle Špenátové listy 400 g,bonduelle spenatove listy 400 g,1.39,0,35,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247700,Nowaco Zámocká Zmes Prémium 350g,nowaco zamocka zmes premium 350g,1.65,0,8,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247701,Nowaco Bretaňská zeleninová zmes 350g,nowaco bretanska zeleninova zmes 350g,1.39,0,21,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247702,BILLA Fazuľka celá 450g,billa fazulka cela 450g,1.69,0,32,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247703,BILLA Zelenina s maslom 300g,billa zelenina s maslom 300g,1.49,0,13,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247704,BILLA Polievková zmes 350g,billa polievkova zmes 350g,1.19,0,6,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247705,BILLA Wok Wellness 350g,billa wok wellness 350g,1.49,0,28,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247706,BILLA Brokolica 450g,billa brokolica 450g,1.85,0,12,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247707,BILLA Zmes pod sviečkovú 350g,billa zmes pod svieckovu 350g,0.99,0,24,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247708,Agro Jesenice Wok Thai 350g,agro jesenice wok thai 350g,0.99,0,16,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247709,Agro Jesenice Čína 600g Vegan,agro jesenice cina 600g vegan,3.99,0,4,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247710,Agro Jesenice Rizoto 600g Vegan,agro jesenice rizoto 600g vegan,3.99,0,12,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247711,Billa Premium Čokol.Lávový Koláč 2*90G,billa premium cokol.lavovy kolac 2*90g,2.99,0,13,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247712,Billa Premium Makronky 6*12G,billa premium makronky 6*12g,3.79,0,14,NEURČENÁ,16,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247713,Ben & Jerry's Peanut Butter Cup mrazený krém 465 ml,ben & jerry's peanut butter cup mrazeny krem 465 ml,8.99,0,9,NEURČENÁ,17,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247714,Ben & Jerry's Cookie Dough mrazený krém 465 ml,ben & jerry's cookie dough mrazeny krem 465 ml,8.99,0,10,NEURČENÁ,17,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247715,Ben & Jerry's zmrzlina Chocolate Fudge Brownie 465 ml,ben & jerry's zmrzlina chocolate fudge brownie 465 ml,8.99,0,5,NEURČENÁ,17,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247716,B&J Sundae Hazelnut 427Ml,b&j sundae hazelnut 427ml,8.99,0,6,NEURČENÁ,17,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247717,Ben & Jerry's zmrzlina Netflix & Chilll'd Non-Dairy 465 ml,ben & jerry's zmrzlina netflix & chilll'd non-dairy 465 ml,9.79,0,11,NEURČENÁ,17,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247718,Carte d'Or Salted Caramel 1000 ml,carte d'or salted caramel 1000 ml,7.49,0,8,NEURČENÁ,17,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247719,Carte d'Or Vanilka 1000 ml,carte d'or vanilka 1000 ml,7.49,0,5,NEURČENÁ,17,1,2024-03-01 10:10:25,2024-03-01 10:10:48
247720,Viennetta Vanilla 650 ml,viennetta vanilla 650 ml,3.69,0,6,NEURČENÁ,17,1,2024-03-01 10:10:25,2024-03-01 10:10:48
